Rate,Review,Label
10.0,mình cũng đã từng qua nói_chung là rộng_rãi nhưng hàng_họ thì chưa đc đa_dạng cho,1
9.8,ghé lần thích ơi là thích,1
9.2,nghe danh cafe trứng của giảng đã lâu mà nay mới có dịp ôi mẹ ơi đứa ngây ngốc gọi luôn cafe trứng mà không cả nhìn lại còn chụp ảnh một hồi rồi mới bắt_đầu phần kem trứng bên trên quá_ư là ngọt_ngào đi cơ_mà cafe ở dưới đắng quá mình không hợp cafe đi nên bỏ nửa thế nên bạn nào sợ đắng hảo ngọt thì nên chọn cacao trứng à view đẹp lắm có cái xe cổ sống ảo tuyệt phải biết đã thế thỉnh_thoảng còn có mấy anh tây đzai nv cũng lịch_sự lắm,1
9.6,cà_phê mà nói về cà_phê phố cổ thì k thể bỏ_qua món cà_phê trứng đậm chất hà_thành ở giảng được vị cà_phê rất thơm quyện với trứng dc đánh bông lên rất ngậy đêm mà_lại không bị cái vị độc đào mà_k ở đâu bắt_chước mỗi lần thèm cà_phê và cái j ngọt ngọt là mình lại ghé qua vừa dc nhâm_nhi tách cà_phê ấm nóng lại vừa k lo bị cồn ruột vì đã có lớp trứng lót chiều_chiều mà rủ_rê tụi bạn thân đi nhâm_nhi cà_phê ở đây thì quả là địa_điểm k_thể thiếu của ng_hà,1
9.0,quán này nổi_tiếng không biết mọi_khi có đông không nhưng vì lúc sáng mình đi sớm nên quán khá nhân_viên với chú chủ quán nhiệt_tình không_gian đơn_giản kiểu đậm chất hà lần trước đi uống cafe trứng thấy ngon nên lần này chọn cafe cacao trứng thấy cũng ngon lắm ai mà thích cafe trứng thì tới quán này ngon khỏi,1
9.4,quán nằm khá sâu so với mặt_đường nguyễn_hữu trời ơi cực thích_hợp với những đứa ưa chui_rúc ưa tìm_tòi như mình lắm luôn đó để xe ở cách đó tầm chục mét gian rất sạch_sẽ gọn đây cafe là nhất quả đây là nơi thân_sinh ra món này mà sinh ra luôn cafe trứng của vụ nhanh_nhẹn mọi khâu chuẩn_bị luôn sẵn_sàng mà chỉ đợi khách gọi đồ là bê ra thui còn quay lại dài hơi,1
10.0,thấy mọi người đồn cafe ở đây thần_thánh mình cũng xách balô lên và nơi thì mới biết hóa ra là thần_thánh thật trứng ngon bạc xỉu ngọt hướng_dương thì cũng bình_thường như bao quán khác nhìn_chung là ưng mỗi_tội hơi xa nhà nên chắc sẽ không có nhiều dịp được gặp độ nhân_viên bình chắc vì quán hơi có dịp chắc_chắn sẽ quay chúc quán luôn đông khách và làm ngon thế này đừng như nhiều quán ngày uống càng chán,1
10.0,đúng chất cà_phê thơm béo đắng ngọt dịu_dàng của bác chủ quán nói_chuyện rất sẽ còn quay lại,1
9.8,cafe trứng sữa ở đây thì ôi_thôi rồi k tả ngon nhất vịnh băc lắm,1
9.4,mình từng tới đây rồi nhưng lúc đó chưa dùng những_ai chưa đến thì hãy đến và thưởng_thức đi tuyệt,1
10.0,hà_nội cổ giữa phố thị món giá cũng cổ,1
9.0,tiếng đồn quả_thực không cafe trứng thật_sự là rất đặc rất thơm và vị hơi cafe cũng,1
10.0,tất_cả đều tuyệt,1
10.0,thèm nhất cafe sữa trứng ở ngon khỏi chê,1
9.0,hay uống món này mùa trứng thơm và uống xong cũng chỉ thòm_thèm để uống thêm cốc nữa giá_cả hợp_lý,1
9.6,lần đầu đến giảng mặc_dù đã nghe tiếng từ rất mình với người_yêu gọi cacao trứng và cafe mình đã nghiện luôn cacao trứng từ bọt trứng mềm mượt ăn ngậy không quá mình không uống được cafe nhưng lại ghiền quán có nhiều khách nước bác chủ rất vui mình với người_yêu đều quyết_định biến nơi đây thành quán ruột trong tất_cả các ngày kỷ_niệm luôn,1
9.0,hôm trước đi ăn với cảm thấy quán rất là ngọt viên phục_vụ niềm cẩn cả hợp và mọi người nhất_định p_ăn ở đây một,1
9.2,nếu bạn là người thích ăn khám_phá sự đa_dạng và phong_phú của ẩm_thực hà_nội mà chưa đụng đến em này quả là một sự đáng tiếc lắm lắm lắm vì sao giá hạt rẻ vô_cùng cho cái bát vô_cùng màu_mè từ trung_bình chỉ bán từ sáng đến tầm cơ_mà chiều ra là mấy món đặc_trưng hết sạch kiểu quán lúc_nào cũng đông mà số_lượng làm chỉ có caramen nếp mít trân caramen thạch cà thạch trà xanh trân_châu đều là những món k thể bỏ_qua quán có ship hàng nhưng số_lượng nhiều trên cốc bán từ sáng đến cơ_mà sau còn ít hàng lắm trân_châu thì lèo_tèo hơn bình_thường mít cũng hết sạch luôn ạ,1
10.0,phải gọi là quá ngon của ngon luôn ý không quá ngọt mà thanh matcha thơm lắm luôn ấy trân_châu thì dai dai thơm thơm thạch cũng ngon nữa chả chê vào đâu được ý,1
9.2,dù đông hay nắng hay nghỉ hay học đi chăng_nữa thì đây vẫn là chỗ mò tới mỗi khi thèm vì cấp học kim_liên nên gần toàn ra đây xong sau_hết dẫn bạn cấp đến đại_học chui vào đây đứa nào cũng phải công_nhận chỗ này ngon mà rẻ quá trời quán nằm ở sân khu tập_thể kim_liên rẽ từ đường lương_định của vào nên rất thoáng_đãng và rộng ở đây khi đến sẽ có chỗ để giấy menu của các bạn viết tên của mình vào giấy rồi chọn món trong đó và đưa cho nhân_viên mà thôi bước còn lại là tìm chỗ ngồi cho bản_thân và quán rất rất đông luôn hết đồ nhanh kinh_khủng có hôm chiều mình ra hết sạch các thứ chỉ còn mỗi thạch dừa nên đành ngậm ngừi ra về thế nên lời khuyên của mình là muốn ăn đc mấy món ngon ngon mà có caramel các thứ thì toàn phải đi lúc tầm sáng trưa thạch ở đây có nhiều vị khác nhau ăn rõ từng vị luôn mỗi bát sẽ gồm cục thạch to bự và vài hột chân châu to_nhỏ nhiều loại mà ngon lắm tuỳ vào suất mn chọn có_thể thêm caramel hoặc nếp_cẩm hay mít gì đó ăn hợp trong bát ngoài những thứ trên còn phải có sữa đặc và nước_cốt dừa nữa nên rất ngọt phải cho đá vào tan ra ăn sẽ vừa_miệng giá thì rẻ mà đc cả bát ú ụ còn ngon nữa nên lúc nào quán cũng ưng nhất luôn chưa tìm ra đc chỗ nào thay_thế luôn thạch quán sân_chơi nhà khu tập_thể kim_liên,1
9.2,đồ của quán ăn rất ngon mà_lại phục_vụ nhiêt tình sẽ ủng_hộ thường_xuyên,1
9.4,ngon không cần phải chê luôn,1
9.0,quán ruột về các món thạch của lâu không ra quán giờ thấy quán phát_triển ghê trên đường lương_định đến tiệm vàng hương ngát cái gì đó ngát thì mọi người rẽ vào sẽ thấy ngay quán ở sân vui_chơi khu_tập có biển_hiệu rõ gửi xe ngay ở rộng_rãi dễ quán có cái bục để giấy sau khi gửi xe mọi người ra đó tự lấy cho mình tờ giấy để chọn ghi tên mình rồi đưa cho nhân_viên sau đó ngồi chờ nhân_viên hỏi tên đem đồ cho mình thôi ăn xong cầm hoá_đơn của mình ra chú ngồi phía ngoài thanh cá_nhân mình rất thích cách làm_việc như_vậy của vừa nhanh vừa khoa_học giá sau bao năm cảm_thấy vẫn quá rẻ cho cuộc giá hầu_như không dao_động từ quán giờ còn hợp_tác với quán ngon bên có đủ loại xiên nem_chua phô_mai bánh mỳ bơ các không lo ăn mỗi thạch chưa lấp đủ bụng nữa nhé,1
10.0,lâu_lâu mới quay lại nay có thêm bánh_gối nữa giờ_đây thành một khu ăn vặt sầm_uất liên_kết nhau chặt_chẽ ở khu tập_thể nên thoáng mát sạch_sẽ nhiều món nhiều quán ăn_đủ loại để lựa_chọn như có tăng hơn một_tí so với lần trước nhưng chất_lượng vẫn tốt nên khồn vấn_đề giá cho caramen là xiên các loại bánh_gối giá sinh_viên ăn căng bụng hết có mỗi đứa ruột không cần nói nhiều nữa nhé u,1
9.0,mình lại ra đây cùng bạn hôm nó muốn thử matcha trộn caramen matcha nhưng lại hết phải thay bằng vị bình_thường thì hơi tiếc một quán hôm_nay không bị quá chè vẫn rất của mình là rau_câu trà xanh đậm_đà rất đúng là thử khắp_nơi chỉ có chỗ này và chè bơ xã đàn là mình các chị nhân_viên thân phục_vụ chu_đáo và chị quỳnh rất dễ_thương lần này mình đã nhớ trả nợ cho quán mà chú chủ lại không nhận ngại chết mà lần này ngồi ngoài sân cũng rất có ô che nắng_mưa tiện khu chế biến chè nhìn cũng khá khoa_học sạch_sẽ quay lại thường,1
9.0,hôm_nay mình gọi matcha caramen trộn matcha rất chi là ăn có vị trà xanh khá đạm mỗi lần mình ra đây lại có thêm mấy món mới thì khổ nỗi hôm_nay ảo_tưởng mình giàu_có mang mỗi trong người mà dám gọi món mình vừa ăn vừa bứt_rứt không yên mà may quá chú chủ quán tốt_bụng cho mình thiếu tiền lại còn đưa lại mình để gửi xe chú tốt quán nằm trong sân khu tập_thể bình_thường đông phết mà hôm_nay mưa mình ra sớm thấy khá chị nhân_viên cũng nhanh_nhẹn và tận_tình và quán có cả nội_quy khá hài_hước nói_chung giá_cả ở đây cũng phải_chăng mà chè còn ngon nữa nên mình vẫn sẽ qua và lần sau sẽ trả nợ chú,1
9.0,quán gần nhà mình cơ_mà giờ mới có dịp ghé đây ăn vị đây là vị khoái_khẩu của lượng ăn khá chè còn lại cũng khá ăn rất bố_trí chỗ ngồi cho mọi người ngồi ở ngoài nên rất thoáng_đãng rộng để sẵn thực_đơn và giấy bút ở ngoài để mọi người gọi món ở ngoài nên rất tiện_lợi và nhanh cả hợp nhân_viên phục_vụ rất nhiệt_định sẽ quay lại khi có,1
9.0,mình ăn chè hay thạch ở nhiều chỗ nhưng phải nói thật chưa chỗ nào làm thạch ngon bằng ở đây có cơ do vừa tiện đường vào ăn miến gần đấy nên mình quyết_định chọn ngọc_thạch quán ở khu tập_thể kim_liên rất đông dù mình vào là tầm để xe ngay bên cạnh chỗ có cả bảo_vệ nên khá yên rộng ngồi ăn luôn ở sân nhiều cây nên rất phải điền tên và tick chọn món trong menu có_khi đến lượt họ sẽ bê ra viên của quán mặc đồng_phục nhìn chuyên nhanh_nhẹn gọi thạch xoài caramen và thạch_chanh trân_châu của quán siêu hình_thức dai dai nhưng không bị quá thực_sự hài nước_cốt ở dưới thạch là nước chanh leo còn ở bên thạch xoài thơm mùi caramen ăn cùng thì mịn và ăn rất sướng miệng luôn cả thì siêu cho rau_câu trân_châu và cho cốc có thêm caramen,1
9.6,đã từng giới_thiệu cho rất nhiều người bạn đến vì mình cũng đã phải_lòng ngay từ lần đầu_tiên đồ ăn thì phong_phú đủ thể_loại giá_cả thì lại hợp_lí nhân_viên phục_vụ nhanh càng ngày_càng chuyên đến đây không nhớ là mấy lần thử gần hết menu rồi còn đây là những món mình thích đến lúc_nào cũng chắc_chắn phải ăn thịt lạp sườn và xíu giá caramen thì dao_động từ thị gà lợn bánh_mì nướng mật_ong nhược_điểm là đóng_cửa hơi chiều là đóng_cửa rồi nên các bạn nhớ đến sớm nha,1
10.0,phục_vụ thích ăn cái hạt trân_châu ở thơm ngon cả màu_sắc nói_chung là tuyệt_vời,1
9.2,bị cuồng mọi thứ có caramen ở chài crm crm chanh crm trà quán mới có thêm crm matcha phê lắm lun nào đến ăn cũng kiểu đáng đồng_tiền bát gạo quán nhìn sạch nhân_viên nhiệt_tình lúc_nào cũng gào tên khách đến khổ mỗi_tội quán nhanh hết đồ vch chắc vì đông khách ý nhiều đến mua về đợi mới có nhưng thôi chè ngon thì đợi cũng đáng bạn có_thể ỏder cả đồ ăn vặt các quán bên nữa mê cả tok với thịt xiên nem nướng sao cho ngày nào cũng mún đến ăn tốn xèng qớ huhu,1
9.4,mình có bạn làm ở quán thấy bảo đồ ở đây sạch_sẽ lại ngon nên cũng đến ăn chè ở đây thì nhiều loại vô nào rau nếp nha đam trộn mùa này mà ăn rau_câu trà xanh với chanh_leo của quán thì phải gọi là thanh_mát tuyệt với luôn ngoài_ra còn có sữa cafe với matcha nếp ở đây cũng dẻo cũng ngon lắm lắm luôn cho chất quan rộng_rãi bao cả cái sân mà bên cạnh còn có hàng đồ xiên với tok lắc cút lộn xào me các kiểu nữaaaa ôi_thôi ngồi từ cả buổi cũng được luôn,1
9.0,không phải nói quá nhưng món nào ở đây cũng dờ từ_thạch đến caramen đến sữa ăn một lần là nghiện ngờ chủ quán cho heroin chứ sao mà_lại ngon và làm người_ta thèm đến nhất là đồ ở đây không ngọt chỉ man_mát mọi thứ kết_hợp với nhau một_cách hài_hoà và trọn mà giá_cả chỉ từ rau_câu trà xanh trân caramen trân sữa_chua mít trân_châu nha các thông_cảm cho con_nghiện trân_châu là ha,1
9.0,anh nhà mình bị nghiện ăn_ở cứ chiều nào đi ăn vặt là lại cho thẳng ra đây ngồi luôn như lần nào đến đứa cũng gọi món tủ của quán là thạch cốt dừa caramen trân_châu hoặc thạch cafe caramen trân cũng có hôm lại ăn sữa_chua caramen nếp mít như hình hoặc sữa_chua nha_nhân mình thấy món tủ của qán lúc_nào cũng ngon caramen béo_thạch mềm mỗi_tội nc cốt dừa hơi ngọt quá nên khi ăn mình thường cho rất nhiều đá để đỡ ngọt chua nha đam thì không sợ ngọt mà_lại còn có nha đam man_mát nữa chứ nên mấy lần gần đây đến ăn mình toàn gọi cái này vì sợ béo mà hehe chua caramen nếp mít thì ny mình hay ăn thôi chứ mình sợ mít nóng cũng không có_ăn nhiều crepe thì mình ăn có đúng vị sầu cảm_thấy báh hơi bé nên nhân cũng ít thành_ra k dậy_mùi sầu cho đông khách dã_man nên nhiều khi cũng phải đợi khá nhưng được cái rẻ mà chất_lượng kể đến ăn chè là lại phải mon_men thêm hàng bên cạnh vì có món thịt nem_chua rán thơm_nức mũi và ny đều thích ăn thịt xiên vs nem_chua nướng ở thịt xiên không bị lại còn có cả dưa nem_chua nướng cũng ngon thích nhất nem_chua nướng luôn còn nem_chua rán có_lẽ không ngon bằng nhưng ăn cũng chưa kể có những hôm còn ăn cả nộm vs bánh bột lọc nữa cơ mang_tiếng đi ăn vặt mà toàn no đến tối luôn ý,1
9.0,quán có cơ một ở trong khu phương mai và một ở khu bách cả hai đều rất đông khách tuy cơ_sở phương mai đông hết thì nhanh vô_cùng nếu tầm ra quán chắc sẽ chả còn gì mà bên bách_khoa thì mình hay ăn hơn vì gần trường mình hơn và cũng vắng quán kiểu vỉa_hè thì chỗ ngồi thoải_mái nói_chuyện với bạn_bè rất vui luôn món ở đây các món đều là thạch với nước_cốt dừa và các loại trân nếp nếu bạn thích thì có_thể gọi caramel thêm vào hoặc không thích ăn thạch thì có món sữa_chua nếp mít cũng rất nói_chung các món ở đây ăn rất thích vì ngọt vừa vừa cá_nhân mình thích nhất là thạch_chanh lúc_nào tới mình cũng gọi một chanh_leo thập_cẩm hoặc chanh leo caramel ăn siêu no luônn giá_cả thì ai cũng biết đây là quán dành cho các bạn học_sinh sinh_viên nên giá_cả rất chỉ dao_động từ bát,1
9.8,đã vào ngọc_thạch quán nhiều lần và lần nào cũng rất chi là ưng nay quán hết hàng sớm mình tới lúc h muốn ăn sữa_chua nên gọi sữa_chua nếp mít nhưng chị nhân voeen bảo giờ chỉ còn rau_câu cafe nên đành gọi món lần đầu ăn rau_câu ở vị ngọt nhưng không ngọt cho ít đá đã thấy vừa thạch vị ăn_mát mát thik quán lúc_nào cũng đông người khủng lần sau sẽ cố đến sớm hơn,1
9.0,vị ai ở khu kim_liên thì rất dễ tìm vì ở đây là khu tập_thể chia thành các còn ở nơi khác thì tìm hơi vất mọi người đi ở đường lương_đình của đến ngõ có tiệm vàng ngát hương thì rẽ giá giá rẻ phù_hợp với sinh chè từ đến bánh mousse panna cotta chất nếp_cẩm caramen thơm mùi trứng và béo thạch nhỏ quán tự làm_ăn rất phục quán lúc_nào cũng đông khách nhưng nhân_viên rất nhanh không ngồi ở sân tập_thể rộng thoáng quán mới mở thêm gian trong nhà ở bên khia nào trời mưa hay nắng ngồi ở đấy cũng,1
9.2,hôm_nay mình đến vào buổi đang vắng khách mà_lại đúng lúc quán định bán thử món cơm nắm mới nên mình được chị chủ quán cho ăn thử gọi nha đam trộn sữa_chua và chanh leo caramen đam trộn thì có viên nha đam siêu ngon và mát lắm chứ không bị bé xíu như mấy chỗ leo thì vẫn thần_thánh như ngày chua nhẹ và thanh là món tủ của mình viên nhanh thân,1
9.4,không_gian ghế nhựa đúg chất vỉa thích bọn lớp mình toàn troll kiểu ghi tên bố mà sau các bạn í không dám gọi hỏi sẽ ăn_ở đây nhiều nữa,1
9.0,rất nhiều hàng kem trên phố tràng tiền gốc luôn vì kem tràng tiền có ở khắp mọi bạn tuỳ_thích lựa hàng nào cũng đông tấp các hàng kem nhỏ ở ngoài đường giá rẻ cốt kem béo ngọt nhiều nên ngậy hàng kem to đông người ở phía trong chỗ bảnh hiệu kem tràng tiền thiệt bự với nền màu xanh thì cốt kem tan trong ít ngọt ít béo_vậy mà nhiều người mua xếp_hàng đông lắm chắc vì hàng này chính mình thích cốt kem béo thích nhất là kem_que vị vừa thơm vừa ăn thích thôi,1
9.0,kem tràng tiền quá là nổi_tiếng luôn r nạ ai đến hn chắc_chắn đều ghé qua ăn thử vào mùa hè thì để mua đc cái kem chắc phải xếp_hàng chật_vật chưa kể đến lượt còn hết kem đi ăn hôm mùa đông giá_rét thế_là chẳng phải xếp_hàng chờ_đợi ai hết lần đầu ăn kem tươi ở đây chứ bình_thường toàn ăn kem kia k kem ngậy còn quế thì ngon giòn nói_chung là lên hn sẽ còn ddến đây dài,1
9.2,nhắc đến ẩm_thực hà_nội thì bên cạnh bún_chả hay phở cuốn thì không_thể không nhắc đến món kem tràng tiền nức_tiếng đất thủ lúc mình đặt_chân đến hà_nội cái là phải phóng ra tận đây thưởng_thức kem tràng tiền đầu_tiên ý quán nằm ở ngay mặt_tiền phố đi bộ nên khá thuận không_gian quán tuy không có gì đặc nổi_bật cho lắm nhưng bù lại về chất_lượng thì khá là hương_vị đa_dạng lại còn rẻ chắc_chắn lần sau sẽ quay lại đây,1
9.4,đúng là k gì sánh được với kem tràng_ăn bao loại kem nội ngoại r mà đến lúc ăn lại kem tràng tiền vẫn thấy sao mà ngon chẳng bao_giờ quên được cái hương_vị của kem tràng cho ai chưa biết thì kem ốc quế socola ở tầng nhé làm gì có ai k biết,1
9.0,chắc mình bị nghiện kem tràng tiền trí trung dễ sạch tràng tiền khỏi nói rất nổi kem ăn_k bị ngọt k bị nhanh ăn siêu mình thì siêu thích ốc quế ở k bị ngon nào đi qua cũng mua c_ăn mới chịu rẻ,1
9.0,nói đến kem tràng tiền thì tất_cả mọi người từ bắc tới có_khi kể_cả việt_kiều cũng đã từng nghe thế mới thấy độ nổi_tiếng của kem tràng tiền có từ năm ở hà kem được làm thủ_công nên dù là một món xa_xỉ trong thời bao_cấp nhưng nó vẫn đứng vững và luôn được yêu_chuộng bởi tất_cả mọi bây cứ qua hàng bạn luôn phải xếp_hàng mới mua kem thì vẫn rất bình từ cho kem và đối_với ốc là kem gia_công nên chỉ có vài vị cơ sữa cốm,1
10.0,ăn nhiều loại kem đắt hơn kem tràng tiền nhiều nhưng vẫn thấy đây là kem ngon nhất đã ăn,1
10.0,ngon lắm ý toàn mua ăn nếu thích đông nhg lại thấy công chờ không phí,1
9.0,kem tràng tiền vẫn luôn là nhấttt,1
9.4,tối nọ mình cùng mấy đứa bạn tới tuyệt lắm nà lại rẻ nữa hợp với sinh_viên bọn mau thử đi,1
9.2,đây có_lẽ là nơi quá quen_thuộc với mọi giá_cả hợp_lý kem vị rất thanh không quá phù_hợp với người,1
9.0,lên ăn ngon,1
10.0,thích kem ở đây lắm mùa đều ăn thích nhất là ôc quế,1
9.8,ăn mãi không ngán,1
10.0,ngon hết xảy,1
9.2,kem vani ăn ngon khủng_khiếp kem socola thì nhất,1
9.6,kem thành thương_hiệu nên cứ nhắc tới kem là nghĩ đến kem tràng tiền kem ngon nhưng mặc_dù có thùng rác nhưng số rác vẫn k bỏ vào mùa hè ăn kem tràng tiền là ngon nhất,1
9.2,ôi yêu nhất hà_nội là kem tràng tiền nhon nhon,1
9.2,đây đúng là địa_điểm lý_tưởng cho ai thích những món ăn thuần đặc_sản các món ăn đa_dạng chất_lượng vô mình đi nhóm người nên thử rất nhiều món miến lươn nem nem bún cơm chè sương món nào cũng rất ngon vừa phục_vụ rất nhanh thích nhất là món bún_chả ngoại_trừ việc ăn ở sân vườn không_gian mở nên hơi nóng chút nhưng không vấn_đề gì thì chẳng có gì để chê,1
9.0,vị_trí nằm ở phan_bội châu ngay mặt dễ nhìn dễ lại gần trung_tâm thuận_tiện cho việc ăn gần ngã tư lý thường kiệt phan_bội châu gian quán đậm chất việt có điều quán thường rất đăc biệt người nước_ngoài đến đây ăn khá decor giống kiểu hàng ăn_đường nhưng sạch_sẽ và ngăn_nắp hơn ăn đặc_biệt bánh bún nem ở đây mình rất các món ăn đều mang hơi thở rất phù_hợp cho thực_khách khi muốn tìm_hiểu về văn_hóa việt_viên phục_vụ cũng nhiệt_tình thân lúc quán đông thì phục_vụ có hơi lâu chút cả hợp_lí,1
9.2,giá cũng chỉ hơi mắc chút món ăn vị miền bắc thì ngon nhưng nhìu món miền trong mình ăn_không thấy chuẩn vị vùng như_đồ đà_nẵng thì ăn ở quán sông hàn hàng bún chuẩn miền tây thì lẩu mắm nguyễn_thái hy_vọng quán sẽ khắc_phuc,1
9.0,cq mình thường tổ_chức tiếp khách ở từ nhóm bé ng đến cả cq không_gian vưa sang chảnh vừa gần_gũi đồ ăn_giá thì cũng sang chảnh nhưng cũng phù_hợp đe_thưởng thúc tại không_gian như,1
10.0,đúng như tên đồ ăn rất giá hợp mỗi_tội phải đợi hơi lâu vì quán khá đến đây mình thích ăn nhất là chân gà rang chè thưng và chè sương,1
9.2,nhiều nhiều lựa ngon,1
10.0,thật hấp_dẫn phải thường_xuyên đến thưởng_thức mí được,1
9.2,các món lẩu miền tây thì không bằng ở nhà_hàng bến ninh kiều mai hắc_đế,1
9.0,caramel hàng than chắc nếu ai hay ăn caramel thì đều biết chỗ này tối đến đông dã_man mình hay ăn caramal cốt dừa cốc kia là caramel thạch giá cũng ok mà ăn thìa_là hết mất rùii hnao sẽ thử thêm kem dừa ở đây ạ,1
9.0,vị_trí số hàng than nhé hàng ngay cạnh dinh tea mới là hàng ngon nhé còn hàng ở dưới là hàng mở sau và ăn_theo thôi hàng này mới là hàng nguyên_bản ở đây đã quá nổi_tiếng rồi caramen thơm ngậy không bị rỗ mà mượt mịn như nhung ngoài caramen quán cũng nổi_tiếng với kem dừa nữa một quả dừa này phải người mới hết được kem dừa có dừa tươi lạc và bánh_quế ăn kèm dù trời lạnh rồi nhưng vẫn thỉnh_thoảng mò lên hàng than ăn kem dừa rồi về,1
9.0,mình thích caramen và kem caramen rất vừa không bị ngán chút thử hết các loại và thích caramen với cốt dừa thơm hơn mấy loại kem dừa cũng ngon nhưng hai chứ người hơi giá bình_dân các bạn thử còn bán_nước dừa tươi cũng ngon mà,1
9.0,caramen cực ăn kem dừa rồi ngon lắm lúc_nào cũng đông khách,1
9.2,mỗi lần lên đây phải ăn cho thiệt no cho bớt xa quá chả có nhiều điều_kiện lui_tới í,1
9.0,mình đã ăn caramen ở nhiều đi du_lịch ơ việt đâu mình cũng tìm cửa_hàng nổi_tiếng để ăn thử nhưng ở đây vẫn là tuyệt ở đây rất là thơm và độ ngọt rất lần mình đều phải gọi từ đến suất chung là thích vô_cùng,1
9.2,thú ẩm_thực tao_nhã của thanh_niên hà_thành,1
