Rate,Review,Label
1.4,đang định có thiện_cảm vì kem ốc quế lại ngon và giòn như trước thì lúc mua kem_que sữa dừa và đậu_xanh là cây mà cô mình giọng đưa tờ chỉ đưa lại không trả lại thật_sự_thật xấu_hổ thay cho đấy là người việt nam với còn không biết với khách du_lịch họ còn thịt bao_nhiêu lúc ăn kem chanh ở thuỷ_tạ cô bán hàng từ_chối bán vì không đủ tiền trả mình rất bực nhưng thà như_vậy khéo còn tốt hơn là những người như à nói nốt là sau đó mình đã cố_gắng tìm tờ mệnh_giá nhỏ hơn và cô ấy bán kem haizzz,-1
3.6,kem ở đây không có j đăc biệt so với ở sgon giá không kem không khác mấy chỗ khác nếu không nói là dở mà sao mọi ng ùn_ùn mua hix hix,-1
3.8,kem ở đây không còn như ngày_xưa nữa ngay từ hương_vị cho đến chất không biêys có phải số đen k mà hôm bọn mình ăn cái nào cũng đá,-1
4,đợt trước cuồng kem tươi ở đây bâyh thấy kem ốc quế thường còn ngon hơn kem tươi mình gọi kem tươi vị vani ăn nhạt_nhẽo mà kem chảy nhanh lúc chảy ra_tay thấy màu trắng nhạt nhạt huhu lần sau không ăn kem tươi nữa ạ,-1
3.4,một địa_chỉ lâu_đời và là một trong những điển_hình của tuy_nhiên chỉ có ai đã từng nhìn thấy nguyên_liệu chính để làm kem tràng tiền thì chắc không còn dám ăn nguyên_liệu là bột sữa toàn chữ tq và thường được vận_chuyển vào ban bột sữa k nhãn_mác này làm cho hương_vị kem luôn béo ngậy đánh_lừa người kể_cả kem bodega hay kem hồ tây cũng dùng chung loại bột,-1
4,hôm_nay trời hà_nội se mưa do lâu rồi không ăn kem tràng tiền nên mình cùng một người bạn tạt qua làm cái kem ốc hôm_nay có vẻ vắng vừa vào đã có người nhắc_tắt máy dắt vào trong không_khí hơi ngột_ngạt một toàn một mùi mình và người bạn mua chiếc ốc quế nhưng có vẻ như bây_giờ kem nhanh chảy hơn trước nhưng mùi_vị thì vẫn có_điều nhân_viên bán hàng không thân_thiện cởi mình mua cái hết đưa mà chỉ trả lại nếu không có tiền trả lại thì ít_ra cũng nói một đây lại chẳng nói_năng gì cả lơ đi khó_chịu với cái thái_độ,-1
1.8,quán này giờ ăn cực chán và rất hôm trước đi gọi món ăn chán quá mà mình nghĩ do không biết gọi liền chạy vòng_quanh chỗ nấu_nướng nhưng cũng y_như đầu_vào thì đúng là ngon và giá_cả hợp giờ tệ và thua ngay cả món huế mặc_dù cửa hàng_quán đợi thì lâu thôi rồi lượm đáng quán ngon phan_bội châu,-1
3.4,hôm_nay cơ_quan mình có mua hộp ở bình_thường vẫn ăn ngon_lành không nhưng hôm_nay có tới hộp bị các hộp còn lại ăn cũng tạm nhưng có mùi không được anh chủ cửa_hàng cũng nhiệt_tình và đồng_ý đổi lại cho nhưng mong rằng về sau sẽ không bán hàng cũ như thế này cũng hơi cân_nhắc xem có còn lần sau nữa hem,-1
2.6,giờ kem lên quá đắt cho lần đến ăn của vk lần sau giá này ra ăn pabingsu cho nhanh và lẹ,-1
2.4,ít khi mình review xấu về một quán nhưng mà lần này không review không chịu được đánh_giá xét về chất giá_cả và phục_vụ thì ở đây chả có cái nào điểm tuyệt_đối cả chất ăn cũng không có gì đặc hình_thức được đựng trong quả dừa nên chắc mọi người nghĩ nó chứ đổ ra cốc mang về thì chả được là bao đâu nha không có cùi dừa đâu cùng lắm lác_đác vài miếng thui giá quả quá đắt_đỏ cho cuộc tình với lượng kem như_vậy phục cái này tệ nhất mình đứng trước mặt nhân_viên hỏi bạn ý để xe ở bạn nhân_viên vẫn mặc_kệ cho mình đứng nhìn các bạn ấy nói_chuyện hỏi đến lần thứ thì được chỉ để xe sang đường xong mặt kiểu khó_chịu với mình luôn rồi tới lúc gọi mặt phục_vụ rất thái mình không yêu_cầu bạn ý cười với mình biết phục_vụ đâu khách cx mệt nhưng ít_nhất cầm ra đưa khách thì đưa cho nó tử để kem rơi_vãi hết dừa ra rồi cầm để bịch một phát như kiểu mình đang đi kem chứ không phải vậy may được bác chủ thân_thiện cũng cười nói với khách nên cũng đỡ bực,-1
3.2,mình ăn caramen ở đây vị cũng không có gì đặc_sắc nhưng phục_vụ thì thôi rồi thề là sẽ k bao h có lần đi ăn mà cứ như đi xin_vậy,-1
1,food is but boss is a we asked for the price and they told us việt namd per coconut ice we feel it was overpriced so we asked_a group of local vietnam customer and surprisingly they told us only cost we check back with the and he tell us after finish we go to pay and the boss charges us việt namd again with a lot of his stupid cheater charges tourists double,-1
2.8,shipper đến muộn sữa_chua chưa lên_men,-1
2.2,lúc đầu mình mới bước vào quán thấy hơi ngộp vì quán bé nhưng lại rất sau khi khá vất_vả mới kiếm được chỗ ngồi cho người và order luôn kem trái dừa trứ_danh của tiệm cùng chai nước suối để chống kem mang ra khá nhanh và trang_trí khá đẹp và khá to nữa nhưng ăn muỗng đầu_tiên thấy kem toàn đá ăn mất chỉ được mỗi cái dừa bên trong là nói góp_ý tý với quán là nên có nước dừa cho khách uống kèm kem cho đỡ thêm nữa là kem nên cho thêm sữa bớt nước cho đỡ lạnh vì toàn đá với chả cảm_nhận được vị,-1
3.2,mấy bạn trông xe của quán ở phía lotteria quá thiếu văn_cư_xử đã k lịch xe để lộn_xộn khó dắt lên vỉa cũng k giúp_đỡ khách khó lấy nhờ nvien trông xe thì nhận đc gáo nc lạnh là tự lấy lấy giống hách,-1
3.2,mình ăn_ở đây do thấy các bạn khen rất ăn xong thì đúng là hối_hận của cuộc_đời mình ở havana view lake kem vị dừa kèm nước có mà ở đây kèm riêng nước kem như sữa rắc dừa ở trên quán thì sơ nhân_viên thì như mẹ khách chủ quán thì hùng hùng_hổ_hổ chửi_bới chả muốn quay lại,-1
4,đi ăn kem dừa ở đây thực_sự là thấy quá thì quá bình có j đặc thà mua_nửa ký kem ở lò_đúc ăn còn ngon và thơm hơn lại nhiều chỉ thấy thú_vị chút là cạo lấy cùi dừa trộn với kem ăn ngậy chứ kem thì hoàn_toàn chả có chút vị dừa nói_chung cho một_chút kem để trong quả dừa thì quá với số tiền ấy thì ăn dc nhiều loại kem ngon mà ngồi trong cửa_hàng đẹp_đẽ chứ không phải ngồi vỉa_hè chen_chúc như_vậy,-1
3,mới ăn kem và bánh giá hạt ze nhưng chẳng ngon tý thật_sự là còn dở hơn mình ở nhà vụ thì mặt nặng mày veeg còn bị đau oa_oa còn bị tụi bạn mày đến đó làm cái tiếng là lần sau cạch luôn,-1
2.8,nhà_hàng này sẽ làm hỏng hình_ảnh của hệ_thống cowboy jack nước và đồ ăn quá chán phục_vụ có vẻ toàn sinh_viên làm_việc chậm và thiếu chuyên_nghiệp sẽ không bao_giờ quay lại nữa,-1
4,phở cuốn ở đây hương_vị cực_kì bình_thường và không có gì đặc nước_chấm chỉ đơn_giản là nước_mắm thêm nước và dưa_góp không bánh dai và cứng không thịt thái miếng hơi dày và đun hơi quá_lửa nên hơi bị thỉnh_thoảng hơi hôi vì còn dính_mỡ,-1
3.6,ngày chủ_nhật với một trải nghiệm tệ_hại tại nhất bạn có_thể chủ_động chọn một nơi để thưởng_thức đồ đừng ghé nơi này trừ_phi bạn tới do bạn_bè mời hoặc chỉ muốn tới một nơi ăn cho no rồi gian quán vô_cùng chật_hẹp hãy tưởng_tượng bạn tới ăn tại một quán karaoke với cả chục bàn ăn dồn trong một phòng của mỗi và mỗi tầng chỉ có một tầng trệt trông như phòng đợi của nhà_nghỉ nơi những khách đợi bàn hoặc đợi bạn ngồi ườn ra như chuẩn_bị xách đồ lên xe_đò về bạn sẽ giật_mình và tự hỏi nơi này giống quán ăn tầng chỉ rộng chừng và có cả chục bàn và để sắp_xếp được thì quán cho nâng sàn lên cao_cả nửa mét và bắt bạn bỏ rồi thụt xuống nửa mét trở_lại tại vị_trí bàn ăn để bạn để nghĩa_là bạn ngồi lên tất_cả nhằm mục_đích hạn_chế sự đi_lại và nén được nhiều bàn nhất có viên mặc như người chào_bán bảo váy zip tai_nghe bluetooth và máy_tính mọi thứ liên_quan tới ẩm_thực như tàng_hình ở đâu buộc_lòng phải tới đừng bao_giờ nói bạn đi hai người hãy nói bạn đi người và người thứ đang bạn sẽ phải trải qua cảm_giác kinh_khủng như chúng hai người ngồi hai góc của đầu một cái bàn đã có sẵn cả năm bẩy người của một nhóm nào chúng_tôi ngồi vào như_thể mình là một thứ thừa_thãi của thế_giới và được nhồi_nhét cố cho hết vị_giác ăn_uống thưởng_thức đồ ăn hoàn_toàn biến tôi chỉ muốn nhấc chân_thật nhanh rời khỏi quán ăn kinh_hoàng này sau khi ăn và đợi để có một nồi lẩu bạn là một cặp tình những người bạn làm một gia_đình người coi_trọng không_gian ăn_uống và sự dễ quán này là địa_chỉ bạn nhất_định phải bỏ khuyết_điểm của quán không tới từ lỗi của chủ quán mà hoàn_toàn do không_gian quá chật_hẹp mà_lại muốn nhồi số_lượng bàn nhiều nhất có những ấn_tượng khủng_khiếp này sẽ khiến bạn bỏ chạy ngay lập,-1
2.6,đồ nướng giá_cả hợp nhưng có_điều không hài_lòng là đồ uống mang ra ăn xong rồi mới mang bia ra và nói đã order không_hủy,-1
2.4,đến đây một lần duy_nhất và không có ý_định quay quán đông và khói mù lại còn có hát_dạo với loa rất thức_ăn thì một đĩa có mỗi xíu không vệ_sinh,-1
3.6,ưu_điểm là rẻ và chỗ rộng nhưng tiền nào thì của đó ngoài_trời thì khói mù_mịt tắc thở trên bàn ăn lúc_nào không quán trong nhà thì chỉ tiếp đoàn khách trở kể_cả còn chỗ thì bạn cũng sẽ bị từ_chối trước khi cả kịp gửi xe mình đi người thì những người nhân_viên đứng ngoài lắc_đầu quầy_quậy tìm mọi lý_do để nói là hết trong khi đó thấy một nhóm khác đông hơn thì họ rối_rít chạy ra chèo_kéo bằng,-1
3.4,từ lần mình đến đó ăn thấy con sán dài_ngoằng trong miếng lòng - _ - gọi chủ quán ra thì họ bảo đổi sang món khác r k câu nào nữa xong nhặt con sán mình gẩy ra dấu mang đi luôn,-1
1.4,không bao_giờ quay máy lên tầng chỉ có chờ rất lâu để khi bước vào mới biết đây là thang chở hàng của khu cc bị trưng_dụng thành thang cho khách trill lo_lắng hồi cũng lên được tầng đồ uống bình_giá quá qua tìm_hiểu mình thấy không có lối_thoát hiểm_bằng thang bộ cho khách vì các thang bộ xuống khu dân_cư đã bị chốt cháy thì chỉ có đứng trên tầng mà chờ chết vì thang cứu_hộ không_thể lên được tới khi xuống phải đứng chờ gần giờ mới thấy chiếc thang hàng rung_rinh một hồi mới xuống được lại nghe nói thang hàng này mới bị rơi người mắc_kẹt bên trong kêu cứu gần giờ không có ai giúp trước khi thang hai bạn bị_thương gãy xương trill bị đóng_cửa gần tháng mới hoạt_động bao_giờ đến,-1
1.6,quán không_gian bày trí bắt đánh_lừa thực_khách đồ menu các vị liên_quan bluberry hết sớm chắc do vị dễ ăn những đồ còn lại trong menu thì chưa có cơ_hội thử nhưng vì đã ăn vị brownie_bing su quá khủng_khiếp brownie khô mà như bỏ vào miệng viên lương_khô hết hạn bánh ngọt gọi thêm tên oh my god càng dở hơn do bánh để lâu rồi hơn là cho phép hay sao nên socola cùng tất_cả cái bánh cứng_ngắc k còn mùi_vị gì mặc_dù nhìn bắt_mắt thôi thật_sự không có lần sau lui_tới quán này thêm nữa,-1
3.8,đã ăn bánh_mì và bingsu ở bánh thì hơi khô không bingsu thì ngọt quá không có cảm_giác ăn giồng bingsu của hàn,-1
4,trước mình biết quán cô này rất nổi ở hàng cũng ăn ở hàng trống mấy lần nhưng sau_này do ở trên hồ mình đi làm cũng ít thời_gian ăn đợt gì lại thấy vụ nhà này tranh_chấp với nhà nào nên chắc chuyển thẳng về bách_khoa ngày_xưa ăn nổi vừa nhiều thịt bò xoài bao_nhiêu thì bây_giờ vừa vừa lại còn cứng bấy cảm_giác như mất phong_thái ngày_xưa hay do người làm giờ là người khác bánh_tráng vừa ít lại còn bị hôm nọ mới dắt con_em đi ăn_ở đây nói là khá thất_vọng dù trước_kia đánh_giá rất cao quán thời_gian không giờ ăn thấy chán,-1
2,mọi người nên ra hàng trống ăn_ở đó vừa nhân_viên phục_vụ cũng chứ ở đây nhân_viên thái_độ lồi_lõm,-1
3.2,thái_độ phục_vụ của nhân_viên với chủ quán không,-1
1,thật_sự k_thể yêu_thương được cái thứ gọi là bò khô và cao_su thì đúng ăn mà nhai mãi k đứt vãi cả bánh_tráng nổi ghê cả mồm,-1
1,bánh_tráng mà mình đc mấy hộp đồ ra ngoài trưng_vậy thôi chứ k_trộn mọi người bánh_trộn sẵn nên ăn sợ quá dám ăn k biết trộn ở đâu để từ bao h mà nó bết dính lại k thể_nào nuốt_nổi,-1
2.8,em chỉ thích ăn bánh_tráng trộn ở cạnh hàng cô toàn thôi ạ cái bác bán ở trước ngõ nhỏ ý ạ em đã ăn hết ở các quán bánh_tráng trộn trên hàng trống nhưng nói thật e chỉ thích ăn bánh_tráng trộn của bác thôi khách đến bác mới làm chứ không phải như hàng cô toàn dù là đông khách nhưng chất_lượng không tốt em ăn được một miếng bỏ luôn ý vì nó cứ bị vón cục vào nói_chung không ngon xong được mấy anh nhân_viên cứ lôi_kéo khách nói_chung em sẽ không bao_giờ ăn_ở ý nữa,-1
3,ăn_đây review ăn nhưng hôm_nay đi ăn xong kinh nhưng hôm_nay kinh không cay như ăn nhưng kinh không ra cô xem đây không nhưng hay do hôm_nay ăn_không nên k ngon như ăn như ăn xong đau,-1
4,ở đây chắc chỉ nổi_tiếng thôi chứ mình cảm_thấy rất bình_thường nếu k thì là không có gì đặc mình với bạn đứa đi ăn thử xong cuối_cùng là chỉ ăn hết khô khô mực các kiểu còn đâu cả đều bỏ vì cảm_thấy k chung lại chỉ thử một lần cho biết vì lúc_nào cũng thấy nhiều ng đến chắc khỏi dám quay lại lần sau,-1
4,nói thật là bánh_đây k hề ngon tẹo mặc_dù rất đông vs mng nói ngon nhất hà có_lẽ là quán đi tiên_phong nên n fan của quán n mình xin nói coi như là góp_ý vì mình cũng ăn khá nhju quán bánh_tráng trộn cũng như tự làm tại đc cái là suất đầy ú ụ n mình thik chất hơn lượng bò thì k dám nói còn mực thì giả nếu mực khô ăn mùi_vị khác htoan bánh_tráng kiểu trộn loạt trc rùi nên bết quá trương lên thì mất độ dai dai của bánh lý_do vì sao các b k trộn lên vì khi trộn xong bánh sẽ hơi dai dai ngon lắm n để chút bánh sẽ trương lên vs bết dính như bánh_đa cua_hải k tin các b thử trộn tại nhà mà m chưa đc ăn trog sg_n m đã đy ăn nhju quán tại hnoi vs nghĩ là mùi_vị ngon hay k còn tùy vào mỗi ng n quán này hok hợp vs k cả bằng tre có vẻ ưa kiểu chua bjo có quán chị ng miền trong rất ngon nhé có cả bánh_tráng tại nguyễn_siêu n mình k nhớ các b thử đi ngon,-1
1,k_tsao k đc đi nc lên,-1
2,ăn lần đầu_tiên ở đưa mình hộp đã làm_ăn chả ngon tý thất,-1
2,hôm đc đứa bạn thân rủ đi ăn bánh_tráng trộn ở hồ thấy nó khen dữ tưởng thế được nhiều đồ nào là bò trứng nh bánh_tráng thì dính k_thể gỡ ra đã thế đang ăn lại nghe phục_vụ nói như đuổi khách đứa này ăn lâu mãi chưa thui tạm,-1
3.2,mua về thì bánh_tráng bị dính hết vào nhau thịt bò và mực ít hơn lúc ăn ở cửa_hàng,-1
4,mình ăn_ở đây cũng vài ba bánh_tráng trộn ăn cũng khá đông thái_độ phục_vụ thì quá mình với bạn ăn xong đang ngồi nói_chuyện uống thì bị nhân_viên ra đuổi với thái_độ rất khó thậm_chí là chỉ chỏ sau lưng và mình nghĩ là chúng_mình chẳng làm gì để mà phải chịu_đựng thái_độ như_vậy thái_độ phục_vụ khách_hàng như_vậy thì không bao_giờ có lần,-1
1.4,nhiều thứ không thảo_mộc nhưng lại pha nước quá với các loại trà xanh hay thảo chỉ được phép pha ở nhiệt_độ độ nếu không sẽ mất không cảm_giác như đã để qua đêm vị của cupcake quá nhạt vụ không góp_ý là thái mình rất khó cảm thấy hơi thừa_nhận rằng mình là người rất kĩ_tính và thẳng nhất_là trong vấn_đề về chỉ vì thấy bảo ở đây có trà thảo_mộc và xem_vậy,-1
4,tiramisu không khác bánh gato chocolate là thật_sự hi_vọng nhiều hơn kiểu bánh champagne và mascapone các thứ hot_milk halzenut quá ngậy và ngọt kiểu sữa đặc pha nóng thêm không_gian có nhiều đồ nhỏ nhỏ xinh có cả note nữa nên đáng yêu cực_kì,-1
1,set kem kia đáng thất_vọng kẹo bông_gòn thì ms để đã xẹp matcha mint vs vani cũng tạm điểm trừ to oành là wifi vạch mà phải để khách không hiểu sao nói chug là đi cho biết không quay,-1
3.2,quán trang_trí dễ có kiểu viết giấy xong kẹp lại khá độc_đáo \ n_ hy_vọng khá nhiều vào món bánh chậu nhưng mà thật_sự quá bánh bé kem quá đến lớp bánh cuối_cùng mới nhận đc vị rượu sộc vào giống như_đấm vào mặt bạn một cái thật rồi sau đó nhận ra trên nắm_đấm có phấn trắng mặt mình thật_sự không đáng đồng nào cả \ n_ trà thái sữa đỏ thật_sự vị quá dị lại còn thạch giống như cái đầm sông hồng đầy sâu thêm kẹo_bông không hề hoá_giải đc tình_hình tý \ n_ nhân_viên phục_vụ thái_độ không không_thể nói thêm gì,-1
1,hẳn là cái quán này block facebook của khách cơ_mà hiểu sao mới góp_ý một tý đã block người_ta thì ai dám quay lại uống nước uống đồ ăn chả ra làm_sao mà thái_độ kiểu này đúng là thất_vọng quá đi mà,-1
3,quán rất đông vào giờ mình không thích cách nhân_viên cố_tình dồn khách ngồi gọn vào các chỗ ngồi san một bàn có chỗ nên bạn phải ngồi đối_diện nhau như nhân_viên nói để còn chỗ cho người cảm_giác rất khó hôm đấy món mỳ nấm mình ăn_không ra vị gì và giá_thành đắt không đúng với chất_lượng_đồ,-1
3.4,được bạn giới_thiệu lại ngay gần nhà nên tối chị_em hí_hửng ra đây phong nhiều giá đồ ăn và nước khá gọi đồ ăn phải đợi được cái trình_bày đẹp nhưng ăn thì ôi thịt bò nướng khét khô mỳ cũng cứng như kiểu luộc chưa chụp lại kiểu ảnh nào vì thật_sự k có thiện_cảm_vs,-1
3,quán đồ ăn thì khỏi nhìn có vẻ phong_phú nhưng vị gần giống nước sốt rượu_vang quá không cảm_nhận được các vị vị của sốt rượu_vang cho thấy nước sốt làm từ rượu_vang rẻ chắc là vang với giá_thành như thế này mình sẽ yêu_cầu về chất_lượng cao hơn nhiều so với hiện nếu không có thay_đổi gì thì mình sẽ không bao_giờ quay,-1
3.4,hôm_nay mình có qua ăn thử nhưng khi mình order beefsteak sốt mình dã nhắc rất rõ và trên order cũng ghi tái nhưng khi đem ra thì một xuất beefsteak nướng một nửa miếng chín quá_tay dai_nửa còn lại thuộc dạng medium nhưng bở bục cả miếng chưa hết cáu đến phần ra lấy xe vừa bước ra thấy xe mình yên tách rời khỏi thân và không nhận được lời xin_lỗi nào vị_trí xếp bàn thì vì quá đông khách xếp khách ngồi bàn trong góc dành cho người,-1
2.6,lâu k qua đây htrc tự_dưng thèm lại quay ăn xong rồi mới thấy k biết_bao h lại trở_lại lần thì bẩn cả nhân_viên lẫn không_gian giờ thay bằng mấy đứa bé bé thấy đỡ bẩn bẩn hơn mấy em_gái nhân_viên nhìn các e đứng đối_diện mà ăn bát bún mất cả ngon mng đọc đến đây có_khi sẽ nói m này_nọ nhưng mà thật là đến bản_thân họ còn k sạch dc nữa là làm sạch cho ng khác ăn_đồ thật_sự là thấy ngon mỗi cá chắc cho đường nên tôm ăn k có vị gì hay do nước dùng chua bề_bề con ăn dc con thì tanh kinh nước siêu m là con ăn chua giỏi mà còn thấy vãi cả chua hiu chuyện bên có lần m thiêu thứ gì đó mà nv k ở xung_quanh mà chui vào gian rửa m còn chưa kịp nhìn thấy gì mới đứng trc cửa gọi e mà các e đã giật bắn chạy ra đuổi m ra chỗ khác xong bảo c cần gì cứ ở ngoài chắc trong đó phải bẩn_thỉu kinh_hồn lắm nên mới có tật giật_mình thế,-1
1,đi ăn về mình bị ngộ_độc thực_phẩm sốt tiêu đau bụng kinh thề không ra đây lần quá là bẩn,-1
4,bún ở đây ăn thấy đầy nước_dùng vừa ngon và hải_sản thì mình thấy cũng tươi phục_vụ thì cũng bình_thường giá_cả phải_chăng so với chất bát,-1
1,quán ăn như dở mùi quán rất hình đăng lên thì rất rực_rỡ nhưng khi đến ăn thì lèo bèo mấy miếng đậu một con tôm và hai con bề thêm vài cọng rau thật_sự thì không mình cảm_thấy vô_cùng thất_vọng khi đến,-1
1.4,vào quán bún đúng là chỉ nên ăn hôm trước mình với ny vào gọi suất cơm_rang hải_sản cơm_rang gì mà khô_cứng kinh lên nhai thì lạo_xạo mỏi hết cả mà_lại không có nước_dùng làm mình phải gọi mới cho thêm bát nước bún thái hải_sản mình thấy hải_sản cũng khá nhiều mà sao cơm_rang hải_sản lại lìu tìu mấy miếng thái nhỏ_vậy chung là mình thấy cơm_rang ở đây không,-1
3.4,nói thật lúc đầu tình_cờ đi ăn lúc bún này chưa nổi hẳn thì thấy cũng ngon nhưng càng về sau càng nước_dùng thì quá bún không mà bề_bề các thứ cũng không ưng bây_giờ không bao_giờ ăn món này,-1
2.2,hôm ăn_ở đây ăn đến gần cuối bát có con sâu to_đùng mình thì cũg thoải_mái và vẫn sẽ trả tiền đàng_hoàng nhưng thái_độ nhân_viên thì xin_lỗi cho_qua nhân_viên là người dân_tộc nói éo nghe thấy cái gì cả và mang xuống cho người thu tiền xem thì nói câu a thông_cảm rồi vứt toẹt vào sọt rác câu khong bao_giờ quay lại cái chỗ này,-1
1,hôm_nay đi ăn bún hải_sản ở bún giá_cả nước_dùng đúng phục_vụ đôi_khi hơi chậm nhưng lịch_sự niềm sẽ không cơ gì đáng chê_trách nếu lúc cuối mình phát_hiện ra có một con sâu trong bát mình đang phàn_nàn lại với chủ hàng thì chỉ nhận được câu anh_chị thông_cảm kèm theo thái_độ tỉnh_bơ không thèm để chắn là sẽ không bao_giờ quay,-1
1,trải nghiệm cực_kì tệ chưa bao_giờ đi một nơi nào mà nhân_viên mất lịch_sự và không hề tôn_trọng khách_hàng như quán vậy mình sẽ không bao_giờ quay lại quán nữa,-1
4,mình là khách quen của chỗ này từ thời sinh_viên từ lúc quán mới mở vì hay chạy ra đây học trước_đây thái_độ phục_vụ rất tốt nhưng càng lúc càng thái_độ tệ_hại không chấp_nhận đỗ cái xe xuống đã cậu nhân_viên khá là trẻ chạy ra sẵng thái_độ xấc đi đâu dừng cái xe đỗ cái xe chống cái chân mình bực hỏi nói_chuyện với khách_hàng kiểu gì cậu ra_lệnh cho ai cậu ta phân_bua chỗ đó là chỗ đỗ của quán khác và liên_tục ra_lệnh chống chân chống xuống bằng kiểu nói_chuyện rất xấc mình cũng làm theo rồi dù trước_đây các bác già già trông xe rất tử_tế hướng_dẫn tận đằng nào cũng lỡ_ra rồi ra chỗ khác cũng mình bảo cậu ta việc gì phải thái_độ như_thế với khách khi mình vào trong cậu ta và người nữa còn nói với vào trông xe là nhé như kiểu sợ quỵt tiền sợ mình đi ở đây ròng_rã mấy năm trời chưa từng gặp loại xấc_láo như trong gọi đồ mặt em nhân_viên khó_chịu nói_chuyện lầm lúc đưa trà ra bằng sẵng giọng bảo mình chị biết dùng cái ấm này chưa trong khi ở paris gateaux nguyễn_chí thanh bạn nhân_viên bê ra còn nhấn ấm trà cho mình và bảo là chị rót trà ra thế này chị cafe chứ bún mắng cháo chửi à mà thái_độ như vĩnh_biệt paris gateaux giảng quen cách mấy mà xuống_dốc đến thế này thì vĩnh,-1
